doc_id,title,term,url,text
24,Adding semantic web knowledge to intelligent personal assistant agents,intelligent personal assistant,https://espace.curtin.edu.au/handle/20.500.11937/5218,"Intelligent Personal Assistant (IPA) agents are software agents which assist users in performing specific tasks. They should be able to communicate, cooperate, discuss, and guide people. This paper presentsa proposal to add Semantic Web Knowledge to IPA agents. In our solution,the IPA agent has a modular knowledge organization composed by four differentiated areas: (i) the rational area, which adds semantic webknowledge, (ii) the association area, which simplifies building appropriate responses, (iii) the commonsense area, which provides common sense responses, and (iv) the behavioral area, which allows IPA agents to show empathy. Our main objective is to create more intelligent and more humana alike IPA agents, enhancing the current abilities that these software agents provide."
25,A Case Study in Engineering a Knowledge Base for an Intelligent Personal Assistant.,intelligent personal assistant,https://www.researchgate.net/profile/William_Jarrold/publication/239744798_A_Case_Study_in_Engineering_a_Knowledge_Base_for_an_Intelligent_Personal_Assistant/links/572ce0bf08ae3736095a38d6/A-Case-Study-in-Engineering-a-Knowledge-Base-for-an-Intelligent-Personal-Assistant.pdf,"We present a case study in engineering a knowledge base to meet the
requirements of an intelligent personal assistant. The assistant is designed to
function as part of a semantic desktop application, with the goal of helping a user
manage and organize his information as well as supporting the user in performing
tasks. We describe the knowledge base development process, the knowledge
engineering challenges we faced in the process and our solutions to them, and
important lessons learned during the process. "
26,An operable email based intelligent personal assistant,intelligent personal assistant,https://link.springer.com/article/10.1007/s11280-008-0049-x,"The recent phenomena of email-function-overloading and email-centricness in daily life and business have created new problems to users. There is a practical need for developing a software assistant to facilitate the management of personal and organizational emails, and to enable users to complete their email-centric jobs or tasks smoothly. This paper presents the status, goals, and key technical elements of an Email-Centric Intelligent Personal Assistant, called ECIPA. ECIPA provides various assisting functions, including automated and cost-sensitive spam filtering based on corresponding analysis, ontology-mediated email classification, query and archiving. ECIPA can learn from dynamic user behaviors to effectively sort and automatically respond email. Techniques developed in Web Intelligence (WI) are adopted to implement ECIPA. In order to facilitate cooperation of ECIPAs of different users, the concept of operable email, an extension of traditional email with an operable form, is introduced. ECIPA can in fact be viewed as a family of collaborative agents working together on the operable email."
27,Knowledge based engineering and intelligent personal assistant context in distributed design,intelligent personal assistant,https://link.springer.com/chapter/10.1007/11888598_46,"The work focuses on the problem concerning the application of the KBE approach and its tools in distributed environments. The first period of applying industrial KBE systems did not only show their significant advantages but also revealed their shortcomings. This problem is especially disturbing with distributed design where the potential of communication is very limited. Every design process is closely connected with the designer’s knowledge. In general, this is a very individual knowledge which is stored in the designer’s personal memory. The work represents an attempt of integration of KBE and IPA (Intelligent Personal Assistant), [11], which is the designer’s personal knowledge repository."
28,An IoT-based mobile gateway for intelligent personal assistants on mobile health environments,intelligent personal assistant,https://www.sciencedirect.com/science/article/pii/S1084804516300273,"The evolution of mobile devices has triggered the appearance of intelligent personal assistants (IPAs). IPAs are software agents used to support users to fulfill several daily actions. They are supposed to be intelligent in such a way that allows them to give their owners advices about many different subjects. To do so, IPAs must learn about their user behavior and routines. With the current state of the art technologies, scenarios of ubiquitous communication can be created. One of the potential enablers for those scenarios is the Internet of Things (IoT) paradigm where machines with decision support systems interact and communicate among them. In an IoT environment, IPAs can interact with other smart objects in order to gain new knowledge and awareness about their users. This paper proposes a novel IoT-based mobile gateway solution for mobile health (m-Health) scenarios. This gateway autonomously collects information about the user/patient location, heart rate, and possible fall detection. Moreover, it forwards the collected information to a caretaker IPA, in real time, that will manage a set of actions and alarms appropriately. The algorithms used for each mobile gateway service, and the scenarios where the mobile gateway acts as a communication channel or a smart object are also addressed on this paper.

Graphical abstract
Intelligent personal assistants (IPAs) are software agents used to help users to fulfill several daily actions. Generally, they learn about their user behavior and routines by interacting directly with them. If introduced on ubiquitous communication scenarios, IPAs can interact with other smart objects and improve the knowledge and awareness about their users. One of the potential enablers for ubiquitous communication scenarios is the Internet of Things (IoT) paradigm where machines with decision support systems interact and communicate among them. Then, this paper proposes a novel IoT-based mobile gateway solution for mobile health (m-Health) scenarios. This gateway autonomously collects information about the user/patient location, heart rate, and possible fall detection. Moreover, it forwards the collected information to a caretaker IPA, in real time, which will manage a set of actions and alarms appropriately."
29,On the track of artificial intelligence: Learning with intelligent personal assistants,intelligent personal assistant,https://www.j-humansciences.com/ojs/index.php/IJHS/article/view/3549,"In a technology dominated world, useful and timely information can be accessed quickly via Intelligent Personal Assistants (IPAs).  By the use of these assistants built into mobile operating systems, daily electronic tasks of a user can be accomplished 24/7. Such tasks like taking dictation, getting turn-by-turn directions, vocalizing email messages, reminding daily appointments, setting reminders, responding any factual questions and invoking apps can be completed by  IPAs such as Apple’s Siri, Google Now and Microsoft Cortana. The mentioned assistants programmed within Artificial Intelligence (AI) do create an interaction between human and computer through a natural language used in digital communication. In this regard, the overall purpose of this study is to examine the potential use of IPAs that use advanced cognitive computing technologies and Natural Language Processing (NLP) for learning. To achieve this purpose, the working system of IPAs is reviewed briefly within the scope of AI that has recently become smarter to predict, comprehend and carry out multi-step and complex requests of users."
30,Using intelligent personal assistants to strengthen the elderlies' social bonds,intelligent personal assistant,https://link.springer.com/chapter/10.1007/978-3-319-58700-4_48,"Social isolation and loneliness are among the important factors for the degradation of the life quality as the persons’ aging process advances. These factors can have a pronounced effect on the general health and are caused by the decrease in social interaction by the person with the friends, family and ex-co-workers groups. On the other hand, the software and hardware technologies has reached a maturation point were the electronic assistants can acquire information from the user through camera images, as well as to communicate with the user by means of natural voice language. In this context, a model for the adoption of electronic intelligent assistants by the elderlies has been proposed in previous work. In the current work, it is assessed the possibility of using the current consumer assistants to implement the proposed model. Several assistants are analyzed (Amazon, Google, Microsoft and Apple), assessing their functionalities and how they could be used to assist the elderly in strengthening their social bonds with the family, friends and ex-co-workers groups."
31,Work–life boundary management and the personal digital assistant,personal digital assistant,https://journals.sagepub.com/doi/abs/10.1177/0018726707076698,"New mobile information and communication technologies are of special interest to researchers seeking to understand the problematic of boundaries between work and personal-life. This study examines how workers used and interpreted the personal digital assistant (PDA) as a boundary management resource. Using a protocol that combined structured, closed-ended questions with open-ended questions, 42 users were interviewed. The data were analyzed to examine individuals' practices in using this technology, the interpretive resources they drew upon, and the ways in which the spirit of the device's design intersected with their practices and interpretations. Results suggest that the spirit of the device is control, and that users interpreted their technological practices as expressions of personal agency, using the PDA to control the work—life boundary through both integration and segmentation of work and personal-life."
32,Evaluation of personal digital assistant software for drug interactions,personal digital assistant,https://academic.oup.com/ajhp/article-abstract/61/4/380/5143908,"The accuracy, comprehensiveness, and ease of use of drug interaction software used with personal digital assistants (PDAs) were studied.

Methods. Each program was assessed for accuracy using 40 clinically important and 40 clinically unimportant drug interaction pairs. Accuracy was scored through the summation of software sensitivity, specificity, and positive and negative predictive values. The comprehensiveness of each program was determined by the number of components in the drug interaction monograph. Time needed to identify the management of five important drug interactions defined each program's ease of use. The aggregate scores for accuracy, comprehensiveness, and ease of use were calculated.

Results. Scoring 777 and 756 out of a possible 800 points, iFacts and Lexi-lnteract, respectively, provided the most competent, complete, use-friendly compendia for assessment of drug interactions. Mosby's Drug Consult and Mobile Micromedex ranked third and fourth, scoring 688 and 655 points, respectively, while ePocrates Rx v. 6.0 rated seventh, with a score of 559. All drug interaction resources suffer from limitations in the quality or relevance of evidence for the interaction, an absence of identifiable patient and medication risk factors, and a lack of standardization in assigning significance to the interaction. Consequently, clinicians must interpret the importance of the interaction based on all available evidence. Discussion of such evidence was available for only iFacts and Lexi-Interact.

Conclusion. Both iFacts and Lexi-Interact excelled as PDA pharmacopoeia for assessing drug interactions. However, clinicians should understand the limitations of all current drug interaction resources and exercise vigilance in prevention and recognition of interactions relevant to their patients."
33,"Too little, too early: Introduction timing and new product performance in the personal digital assistant industry",personal digital assistant,https://journals.sagepub.com/doi/abs/10.1177/002224379703400105,"The authors address the following key questions: (1) When should a firm introduce a new product? (2) What should its performance level be? and (3) How do the decisions of a competing firm affect a firm's timing and product performance decisions? The authors present a detailed case study of the initial competitors in the personal digital assistant (PDA) industry on the basis of which they construct a stylized game-theoretic model of entry timing and product performance level decisions in a duopoly. Situations in which the duopolists are symmetric as well as asymmetric in terms of their estimates of market size and product development capabilities are considered. When firms are symmetric, the authors show that an equilibrium exists when the firms enter at different times with different performance levels. In the asymmetric cases, the firm that has a higher estimate of market size enters first, as does the firm with a superior development process. The performance level decisions, however, depend on the sensitivity of demand to this variable. The results provide one explanation for empirical observations that market pioneers maintain their leadership in some cases, and later entrants eventually dominate in other cases. The authors then relate the model results to actual decisions in the PDA market, finding that Apple's Newton was “too little, too early.”"
34,Using a personal digital assistant to increase independent task completion by students with autism spectrum disorder,personal digital assistant,https://link.springer.com/article/10.1007/s10803-009-0761-0,"In this study, a personal digital assistant (PDA) with picture, auditory, and video prompts with voice over, was evaluated as a portable self-prompting device for students with autism spectrum disorder (ASD). Using a multiple probe design across three cooking recipes and replicated with three students with ASD, the system was tested for its effectiveness in increasing independent performance across the multiple step tasks. In addition, data were recorded for the number and types of prompts used by the students across time. Results indicate that the students with ASD were able to adjust the prompt levels used on the PDA and to maintain their ability to use the device to independently complete recipes over time."
35,The use of the Personal Digital Assistant (PDA) among personnel and students in health care: a review,personal digital assistant,https://www.jmir.org/article/view/1038/1,"Health care personnel need access to updated information anywhere and at any time, and a Personal Digital Assistant (PDA) has the potential to meet these requirements. A PDA is a mobile tool which has been employed widely for various purposes in health care practice, and the level of its use is expected to increase. Loaded with suitable functions and software applications, a PDA might qualify as the tool that personnel and students in health care need. In Sweden today, despite its leadership role in mobile technologies, PDAs are not commonly used, and there is a lack of suitable functions and software applications.

Objective: The aim of the present review was to obtain an overview of existing research on the use of PDAs among personnel and students in health care.

Methods: The literature search included original peer-reviewed research articles written in English and published from 1996 to 2008. All study designs were considered for inclusion. We excluded reviews and studies focusing on the use of PDAs in classroom situations. From March 2006 to the last update in May 2008, we searched PubMed, CINAHL, Cochrane, IngentaConnect, and a local search engine (ELIN@Kalmar). We conducted a content analysis, using Nielsen’s Model of System Acceptability as a theoretical framework in structuring and presenting the results.

Results: From the 900 references initially screened, 172 articles were selected and critically assessed until 48 articles remained. The majority originated in North-America (USA: n=24, Canada: n=11). The categories which emerged from our content analysis coincided to a certain extent to Nielsen’s Model of System Acceptability (social and practical acceptability), including usefulness (utility and usability) subcategories such as learnability, efficiency, errors, and satisfaction. The studies showed that health care personnel and students used PDAs in patient care with varied frequency. Most of the users were physicians. There is some evidence that the use of a PDA in health care settings might improve decision-making, reduce the numbers of medical errors, and enhance learning for both students and professionals, but the evidence is not strong, with most studies being descriptive, and only 6 randomized controlled trials. Several special software programs have been created and tested for PDAs, and a wide range of situations for their use have been reported for different patient groups. Drug and medical information were commonly accessed by PDA users, and the PDA was often viewed as the preferred tool when compared to paper-based documents. Some users regarded the PDA easy to operate, while others found it difficult in the beginning.

Conclusions: This overview of the use of PDAs revealed a positive attitude towards the PDA, which was regarded as a feasible and convenient tool. The possibility of immediate access to medical information has the potential to improve patient care. The PDA seems to be a valuable tool for personnel and students in health care, but there is a need for further intervention studies, randomized controlled trials, action research, and studies with various health care groups in order to identify its appropriate functions and software applications."
36,Survey assessment of personal digital assistant use among trainees and attending physicians,personal digital assistant,https://academic.oup.com/jamia/article-abstract/10/6/605/763048,"Limited information is available on personal digital assistant (PDA) use patterns in medical settings. Recognizing that use patterns may be important considerations for development of handheld-based information systems, the authors characterized PDA use at their institution. A survey was mailed to all internal medicine physicians at the Mayo Clinic, Rochester, Minnesota, in May 2002. PDA use prevalence, user demographics, hardware preferences, and work setting and application use frequencies were assessed for respondents reporting current PDA use. Use patterns of trainees (residents and subspecialty fellows) and attending physicians were compared. Trainees reported more frequent PDA use in the hospital setting and for direct patient care. Attending physicians reported more frequent PDA use in administrative settings and for calendar functions. These findings may reflect differences in the information needs and work roles of learners and experienced physicians. Such factors may be important considerations for the development and implementation of institutional PDA resources."
37,Performance of health status measures with a pen based personal digital assistant,personal digital assistant,https://ard.bmj.com/content/64/10/1480.short,"Increasing use of self reported health status in clinical practice and research, as well as patient appreciation of monitoring fluctuations of health over time, suggest a need for more frequent collection of data. Electronic use of health status measures in the follow up of patients is a possible way to achieve this.

Objective: To compare self reported health status measures in a personal digital assistant (PDA) version and a paper/pencil version for test–retest reliability, agreement between scores, and feasibility.

Methods: 30 patients with stable rheumatoid arthritis (mean age 61.6 years, range 49.8 to 70.0; mean disease duration, 16.7 years; 63% female; 67% rheumatoid factor positive; 46.6% on disease modifying antirheumatic drugs) completed self reported health status measures (pain, fatigue, and global health on visual analogue scales (VAS), rheumatoid arthritis disease activity index, modified health assessment questionnaire, SF-36) in a conventional paper based questionnaire version and on a PDA (HP iPAQ, model h5450). Completion was repeated after five to seven days.

Results: Test–retest reliability was similar, as evaluated by the Bland–Altman approach, the coefficient of variation, and intraclass correlation coefficients. The scores showed acceptable agreement, but with a slight tendency to higher scores on VAS with the PDA than the paper/pencil version. No significant differences were seen for measures of feasibility (time to complete, satisfaction score), but 65.5% preferred PDA, 20.7% preferred paper, and 13.8% had no preference.

Conclusions: The clinimetric performance of paper/pencil versions of self reported health status measures was similar to an electronic version, using an inexpensive PDA."
38,Initial experience with a wireless personal digital assistant as a teleradiology terminal for reporting emergency computerized tomography scans,personal digital assistant,https://journals.sagepub.com/doi/abs/10.1258/1357633001933943,"A new type of terminal device, a wireless personal digital assistant (PDA) based on a GSM digital cellular phone, was used to transmit computerized tomography scans of 21 patients to a neuroradiologist. All transmitted images were suitable for a preliminary consultation and in one case a final report could be made. In 18 cases the findings were compatible with the reference film reading performed later and in three cases there were minor differences of no clinical importance. Transmission of a single image lasted 1 min 30 s and the transmission of a complete brain scan (14 images) took on average 21 min. The total process of transmission and interpretation of a brain examination series took on average 40 min. In this pilot study the neuroradiologist gained essential information in 24% of the cases and beneficial information in 62%. The neuroradiologist considered that the image consultation saved a hospital visit in 15 cases (71%). Although PDA technology is at an early stage of development and has numerous limitations, it is likely that future technical improvements will allow easier clinical consultations for neurosurgeons and neurologists."
39,Adopting a personal digital assistant system: application of Lewin's change theory,personal digital assistant,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2648.2006.03935.x,"This paper reports a study exploring nurses’ perceptions of adopting an information system using handheld computers (personal digital assistants) in their daily practice.

Background. Handheld computers have recently been used in nursing information systems for patient care, but few studies have explored their impact on users. By understanding clinicians’ experiences of using this technology, strategies can be implemented to smooth the change process in adopting their use, thus achieving optimal patient outcomes.

Method. A descriptive, exploratory approach was used to study nurses’ perceptions of using personal digital assistants as part of a hospital information system. A purposive sample of 15 nurses participated in one‐to‐one, in‐depth interviews from February to March 2004. Nurses’ perceptions of the adoption process were analysed using Lewin's force field theory of change as a framework.

Findings. Nurses initially resisted using the personal digital assistant system (unfreezing stage), then came around to using it (moving stage), and finally adopted the system in their daily practice (re‐freezing stage). However, an anticipatory stage also occurred and this could serve as a feedback mechanism to improve the system for current and future use.

Conclusion. Educational programmes should be provided and strategic planning should be done in the early stage of implementing a policy to adopt new technology. In addition, the adoption process and learning period could be shortened by improving the system's content design. During this transition stage, dual charting should be used as a backup only for a limited time to avoid adding extra work to nurses’ already heavy workload. Finally, the concept of confidentiality should be reinforced and stressed early in the educational programme to protect patient data, which can easily be accessed in computerized systems"
40,Using a personal digital assistant to enhance the independence of an adolescent with Asperger syndrome,personal digital assistant,http://www.daddcec.org/Portals/0/CEC/Autism_Disabilities/Research/Publications/Education_Training_Development_Disabilities/2005v40_Journals/ETDD_200503v40n1p060-067_Using_Personal_Digital_Assistant_Enhance_Independence_Adolescent.pdf,"According to the Individuals with Disabilities
Education Act Amendments of 1997 and the
Technology-related Assistance for Individuals
with Disabilities Act of 1988 as Amended in
1994, school districts must provide technology
and related services to support students with
disabilities in the general education curriculum (Mirenda, Wilk, & Carson, 2000). This act
introduced assistive technology as a means of
helping individuals with disabilities overcome
the obstacles that inhibit them from fully taking part in activities at school, home and the
community, including enhancing tasks that
involve memory and organization skills
(Bremer & Rauch, 1998; Bull, Bull, Garofalo,
& Harris, 2002; Lewis, 1998, 2000).
Assistive technology includes a variety of
supports ranging from augmentative communication devices to more commonly used
desktop and laptop computers. One device
that appears promising for students with disabilities is the PDA (Swan, Swan, & Van Hover,
2002). The PDA, a handheld computer that
mainly serves as a personal information organizer, allows data input via an on-screen keyboard or handwriting recognition program using a stylus. With multimedia capabilities, it is
capable of playing both sound and video clips.
Pictures and other visual representations are
vivid and precise due, in part, to the highresolution color screens. In addition, the PDA
can be hooked up to a computer to synchronize information and connected to network
systems, including the Internet for exchanging e-mails and exploring the World Wide
Web. In addition, portable keyboards can connect to the Pocket PC to create a discrete
word-processing system, enabling information
such as names, addresses, phone numbers,
dates, and personal schedules to be stored for
easy access and retrieval. Scheduling and time
management programs are included as default functions in the PDA (Lewis, 1998; Swan
et al.).
Despite their use in the mainstream, few
studies have been conducted on the impact of
PDAs. Nevertheless, the following has been
established to date. For individuals without
disabilities, the PDA has assisted students in
organizing classroom notes and preparing for
tests (Norris & Soloway, 2003). PDAs have also
been used to support individuals with special
needs in career and leisure activities (Furniss
et al., 2001) and to increase independence
and self-determination (Davies, Stock, &
Wehmeyer, 2002). Davies et al. found that
persons with disabilities who used PDAs functioned more independently, learned more,
and required less assistance from support personnel.
The purpose of this study was to add to the
literature base on PDA use with students with
special needs. Specifically, this study was designed to determine whether a PDA could
Correspondence concerning this article should
be addressed to Brenda Smith Myles, Department of
Special Education, University of Kansas, Joseph R.
Pearson Building, 5th Floor, 1122 W. Campus Road,
Lawrence, KS 66045-3101. E-mail: bmyles@ku.edu
Education and Training in Developmental Disabilities, 2005, 40(1), 60 – 67
© Division on Developmental Disabilities
60 / Education and Training in Developmental Disabilities-March 2005
enhance the independence of an adolescent
with AS at home and at school."
41,Continuous Integration for Testing Full Robotic Behaviours in a GUI-stripped Simulation.,headless interfaces,http://ceur-ws.org/Vol-2245/morse_paper_3.pdf,"Today, behaviour models are incorporated to perform a sequence of tasks, involving motion planning, object recognition, localisation, manipulation and collaboration, and potentially even learning.
Testing models in isolation is insufficient; entire missions that integrate
several models should be thoroughly validated before deployment. This
paper provides two new contributions: first, to profit from the development of the simulator as an extension to Model-View-Controller (MVC)
where the view can be optionally incorporated. Second, to use the simulator with the stripped-GUI to massively scale up the testing the integration of models of behaviour that fulfil missions performed under the
paradigm of continuous integration. We explore the challenging aspects
of this testing context and illustrate it with a case study where software
models of behaviour are parameterized."
42,Agent-based tsunami evacuation modeling of unplanned network disruptions for evidence-driven resource allocation and retrofitting strategies,headless interfaces,https://link.springer.com/article/10.1007/s11069-017-2927-y,"The M9 Cascadia subduction zone earthquake represents one of the most pressing natural hazard threats in the Pacific Northwest of the USA with an astonishing high 7–12% chance of occurrence by 2060, mirroring the 2011 devastating earthquake and tsunami in Japan. Yet this region, like many other coastal communities, is underprepared, lacking a comprehensive understanding of unplanned network disruptions as a key component to disaster management planning and infrastructure resilience. The goals of this paper are twofold: (1) to conduct a network vulnerability assessment to systematically characterize the importance of each link’s contribution to the overall network resilience, with specific emphasis on identifying the most critical set of links and (2) to create an evidence-driven retrofitting resource allocation framework by quantifying the impacts of unplanned network disruptions to the critical links on network resilience and retrofitting planning. This research used the city of Seaside on the Oregon coast as a study site to create the agent-based tsunami evacuation modeling and simulation platform with an explicit focus on the transportation network. The results indicated that (1) the network bridges are not equally important and some of the critical links are counterintuitive and (2) the diverse ways of spending the limited retrofitting resources can generate dramatically different life safety outcomes. These results strongly suggest that accurate characterization and measurement of infrastructure network failures will provide evidence-driven retrofitting planning strategies and inform resource allocations that enhance network resilience."
43,Playing and Recording Audio Files,headless interfaces,https://link.springer.com/chapter/10.1007/978-1-4302-5084-5_5,"In this chapter, you will explore how to use audio resources in your app by building applications to play and record audio using iOS’s AVFoundation framework for audio-visual tasks. Much like image files, audio is stored as binary data, and must be decoded before your application can use it. A huge difference, however, is that audio files are stored as a stream of data, indexed by time, rather than a stream that represents one static image. As is so often the case, “there’s an API for that,” and you will take advantage of iOS’s built-in audio player and recorder classes to build your apps. Just as you dealt with images, you will see how AVFoundation takes care of the details, allowing you to focus on building great user experiences rather than on implementing low-level audio codecs."
44,Interfacing and Verifying ALHAT Safe Precision Landing Systems with the Morpheus Vehicle,headless interfaces,https://arc.aiaa.org/doi/abs/10.2514/6.2015-0325,"The NASA Autonomous precision Landing and Hazard Avoidance Technology (ALHAT) project developed a suite of prototype sensors to enable autonomous and safe precision landing of robotic or crewed vehicles under any terrain lighting conditions. Development of the ALHAT sensor suite was a cross-NASA effort, culminating in integration and testing on-board a variety of terrestrial vehicles toward infusion into future spaceflight applications. Terrestrial tests were conducted on specialized test gantries, moving trucks, helicopter flights, and a flight test onboard the NASA Morpheus free-flying, rocket-propulsive flight-test vehicle. To accomplish these tests, a tedious integration process was developed and followed, which included both command and telemetry interfacing, as well as sensor alignment and calibration verification to ensure valid test data to analyze ALHAT and Guidance, Navigation and Control (GNC) performance. This was especially true for the flight test campaign of ALHAT onboard Morpheus. For interfacing of ALHAT sensors to the Morpheus flight system, an adaptable command and telemetry architecture was developed to allow for the evolution of per-sensor Interface Control Design/Documents (ICDs). Additionally, individual-sensor and on-vehicle verification testing was developed to ensure functional operation of the ALHAT sensors onboard the vehicle, as well as precision-measurement validity for each ALHAT sensor when integrated within the Morpheus GNC system. This paper provides some insight into the interface development and the integrated-systems verification that were a part of the build-up toward success of the ALHAT and Morpheus flight test campaigns in 2014. These campaigns provided valuable performance data that is refining the path toward spaceflight infusion of the ALHAT sensor suite."
45,An Accessible Project 25 Receiver Using Low-Cost Software Defined Radio,headless interfaces,http://rave.ohiolink.edu/etdc/view?acc_num=ohiou1464007525,"Project 25 (P25) radio, now used by at least 33% of public safety agencies in the US, is accessible to only specialized, digital receivers. These receivers, though, are expensive consumer products – starting at $400. As public safety communications remain legal to receive in unencrypted digital form, the current migration to digital radio has simply made these communications less accessible to the public. What’s missing from the current ecosystem is a sub-$100 P25 receiver with usability similar to a traditional device – automatic, hands-free operation in a portable package – that makes these communications accessible again with a more affordable price.

The result of this research is a device meeting these requirements, made from a $20 RTL-SDR software defined radio, a Raspberry Pi, and a software P25 receiver pipeline. This implementation was evaluated as follows: baseband symbol decoding and frame synchronization accuracies were measured over 4 million random symbols in the presence of varying levels of noise and distortion, and overall performance was compared to a commercial P25 receiver by measuring voice frame muting errors.

This evaluation found the baseband symbol decoder had over 89% accuracy down to a 3:1 SNR, and the frame synchronizer had fewer than 0.0001% false positive and false negative errors at 0.001:1 SNR. Compared to the commercial receiver, the de-signed receiver recovered over 95% of voice frames without muting errors. These findings show that recent advances in low-cost software defined radio allow the device to satisfy the above requirements with suitable real-world performance."
46,Improving the adoption of dynamic web security vulnerability scanners,headless interfaces,https://www.ru.nl/publish/pages/769526/z03_yannic_smeets.pdf,"Security vulnerabilities remain present in many web applications despite
the improving knowledge base on vulnerabilities. Attackers can exploit such
security vulnerabilities to extract critical data from web applications and
their users. Many dynamic security vulnerability scanners exist that try to
automatically find such security vulnerabilities. We studied the adoption of
these tools and found out they are rarely used by web developers during the
development process of a web application. Through interviews, we investigated the main cause of the lack of adoption is the difficulty to use such
tools. In order to improve the adoption of dynamic security vulnerability
scanners, we introduce the Universal Penetration Testing Robot (UPeTeR).
UPeTeR is a class library that allows web developers to easily set relevant
data for many dynamic vulnerability scanners by providing them with an
abstraction of required configuration data. Plugins, ideally created by experts of the scanners, transform this abstraction into an optimal setup of
such scanners. A prototype has been created which was used to validate UPeTeR’s acceptance by web developers at the Software Improvement Group,
a software consultancy company in the Netherlands. The acceptance experiment demonstrated that web developers are willing to try out and work
with UPeTeR."
47,Digital Persona: A gateway to personal information,headless interfaces,https://dspace.mit.edu/bitstream/handle/1721.1/9461/43479098-MIT.pdf?sequence=2,"A Digital Persona (DP) is a gateway to a set of personal information, such as phone numbers and email addresses. Applications and devices which use personal information, such as electronic calendars and cellular phones, can manage this information by using a DP. Information which is accessible through a DP can be stored in the DP itself or in other applications. Since a DP facilitates the transfer of information between devices and applications, a DP can help solve many information management problems, such as handling data with different internal representations. The DP's structured, yet flexible, object model allows di-verse devices and applications to access and update information without being forced to adopt a common object model. This thesis discusses the design of the DP object model and API, as well as the DP's implementation. Implementation details which are covered include object-oriented techniques, reflection, and interfaces."
48,iOS Media App,headless interfaces,https://link.springer.com/content/pdf/10.1007/978-1-4302-5084-5.pdf,"Beginning iOS Media App Development is a ground-breaking tutorial that explores the near limitless, programmable audio-visual capabilities of the iPhone, iPad and iPod touch using real-world examples and thorough explanations of the code. This book includes detailed step-by-step instructions and important background information from experienced media and utility app developer, Ahmed Bakir.

You'll learn about content creation, playback, and advanced topics, including AirPlay, AVKit, and Swift. Each chapter is framed with a project that illustrates the concepts being discussed and pulls in lessons from other popular apps. You'll even learn about the latest iOS 8 and Xcode 6 media features.

After reading this book, you should be able to build your first rich media app or utility app that utilizes multimedia for the App Store. And if you're a game developer, this book will provide you with tools to help make your game app look even better by integrating native iOS features."
